method_name,num_steps,num_groups,num_removes,total_constraints,avg_constraints_per_step,min_constraints_per_step,max_constraints_per_step,constraints_per_step_range,constraints_per_step_std,step_entropy,num_cache_alg_steps,num_free_layer_steps,symmetry_depth,num_symmetry_orientations,total_step_face_overlap_score,avg_step_face_overlap_score,min_step_face_overlap_score,max_step_face_overlap_score,step_face_overlap_score_range,step_face_overlap_score_std,num_zero_face_overlap_steps,fraction_zero_face_overlap_steps,avg_distinct_faces_per_step,min_distinct_faces_per_step,max_distinct_faces_per_step,num_edge_only_steps,num_corner_only_steps,num_mixed_piece_type_steps,fraction_mixed_piece_type_steps,avg_adjacent_step_face_overlap,max_adjacent_step_face_overlap,score
rand_99f314c2,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,27,6.75,4,10,6,2.77,0,0.0,5.25,4,6,0,0,4,1.0,4.33,5,0.006538
mut_4203de42,4,0,0,20,5.0,3,6,3,1.22,1.9527,0,0,1,0,26,6.5,2,10,8,2.96,0,0.0,5.5,4,6,1,0,3,0.75,4.67,6,0.008119
mut_b3b88c27,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,31,10.33,7,15,8,3.4,0,0.0,5.67,5,6,0,0,3,1.0,5.5,6,0.006522
rand_26a56fe2,3,0,0,20,6.67,6,8,2,0.94,1.571,0,0,1,0,30,10.0,8,13,5,2.16,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.005553
mut_80d60b87,3,0,0,20,6.67,6,8,2,0.94,1.571,0,0,1,0,30,10.0,7,12,5,2.16,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.007921
mut_8d8b86f8,3,0,0,20,6.67,6,7,1,0.47,1.5813,0,0,1,0,30,10.0,9,12,3,1.41,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.006013
mut_25994904,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,26,6.5,1,10,9,3.5,0,0.0,5.75,5,6,0,1,3,0.75,5.33,6,0.012311
mut_73563296,4,0,0,20,5.0,4,7,3,1.22,1.9589,0,0,1,0,27,6.75,3,11,8,2.86,0,0.0,5.25,4,6,1,0,3,0.75,5.0,6,0.001318
rand_79f8e1ed,5,0,0,20,4.0,3,6,3,1.26,2.2527,0,0,1,0,21,4.2,2,7,5,2.04,0,0.0,5.4,5,6,0,1,4,0.8,4.75,6,0.010654
rand_552717eb,5,0,0,20,4.0,3,5,2,0.89,2.2855,0,0,1,0,22,4.4,1,8,7,2.42,0,0.0,5.2,5,6,1,0,4,0.8,4.5,5,0.013228
rand_97a1c000,4,0,0,20,5.0,4,7,3,1.22,1.9589,0,0,1,0,27,6.75,4,12,8,3.27,0,0.0,5.25,5,6,0,0,4,1.0,4.33,5,0.006122
rand_3fa7fd42,3,0,0,20,6.67,4,8,4,1.89,1.5219,0,0,1,0,30,10.0,4,13,9,4.24,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.003475
rand_cc944edb,4,0,0,20,5.0,3,8,5,2.12,1.871,0,0,1,0,26,6.5,2,13,11,4.39,0,0.0,5.5,4,6,0,0,4,1.0,5.33,6,0.007311
mut_3405b3b3,3,0,0,20,6.67,6,8,2,0.94,1.571,0,0,1,0,31,10.33,9,12,3,1.25,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.006163
mut_ceb758dc,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,25,6.25,3,10,7,2.86,0,0.0,5.75,5,6,0,0,4,1.0,5.67,6,0.010385
mut_bac56ad8,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,30,10.0,6,14,8,3.27,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.00526
mut_313569a9,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,27,6.75,2,12,10,3.7,0,0.0,5.25,4,6,0,0,4,1.0,4.67,6,0.006989
rand_3bb79118,4,0,0,20,5.0,4,6,2,0.71,1.9855,0,0,1,0,26,6.5,4,9,5,1.8,0,0.0,5.5,5,6,0,0,4,1.0,4.67,5,0.006067
mut_2e0bcff8,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,29,9.67,5,12,7,3.3,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.007921
rand_2636045c,5,0,0,20,4.0,3,5,2,0.89,2.2855,0,0,1,0,20,4.0,2,6,4,1.79,0,0.0,5.6,4,6,1,0,4,0.8,5.5,6,0.00902
rand_bd042709,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,30,10.0,5,13,8,3.56,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.007817
rand_d1c58a6e,4,0,0,20,5.0,3,6,3,1.22,1.9527,0,0,1,0,26,6.5,3,10,7,2.69,0,0.0,5.5,5,6,1,0,3,0.75,5.0,6,0.006257
mut_3effd4ac,5,0,0,20,4.0,3,6,3,1.26,2.2527,0,0,1,0,22,4.4,1,9,8,3.07,0,0.0,5.2,4,6,1,0,4,0.8,4.25,5,0.009108
rand_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rand_2b4ad90c,3,0,0,20,6.67,4,8,4,1.89,1.5219,0,0,1,0,31,10.33,4,15,11,4.64,0,0.0,5.67,5,6,0,0,3,1.0,5.5,6,0.007032
,1.8813,0,0,1,0,27,6.75,2,12,10,4.32,0,0.0,5.25,4,6,0,0,4,1.0,4.67,5,0.010138,,,,,,,,,
mut_f760a858,5,0,0,20,4.0,3,6,3,1.26,2.2527,0,0,1,0,24,4.8,2,9,7,2.48,0,0.0,4.8,4,6,0,0,5,1.0,3.75,5,0.011082
rand_2e815ae3,4,0,0,20,5.0,4,6,2,0.71,1.9855,0,0,1,0,25,6.25,4,8,4,1.48,0,0.0,5.75,5,6,1,0,3,0.75,5.67,6,0.00888
rand_6964eeda,3,0,0,20,6.67,4,8,4,1.89,1.5219,0,0,1,0,32,10.67,5,14,9,4.03,0,0.0,5.33,4,6,0,0,3,1.0,5.0,6,0.008792
mut_fa2c9d26,5,0,0,20,4.0,3,5,2,0.63,2.3037,0,0,1,0,21,4.2,3,5,2,0.75,0,0.0,5.2,4,6,1,0,4,0.8,4.0,5,0.009108
mut_caaa6f24,4,0,0,20,5.0,4,6,2,0.71,1.9855,0,0,1,0,25,6.25,5,7,2,0.83,0,0.0,5.75,5,6,0,0,4,1.0,5.67,6,0.006899
rand_aa3b95e6,5,0,0,20,4.0,3,6,3,1.1,2.271,0,0,1,0,21,4.2,2,8,6,2.14,0,0.0,5.4,5,6,1,0,4,0.8,5.0,5,0.011873
rand_ab597da9,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,27,6.75,3,12,9,3.56,0,0.0,5.25,5,6,0,0,4,1.0,4.33,5,0.010036
mut_42301c28,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,25,6.25,2,11,9,3.83,0,0.0,6.0,6,6,0,0,4,1.0,6.0,6,0.007242
rand_e288ecc4,5,0,0,20,4.0,3,5,2,0.63,2.3037,0,0,1,0,22,4.4,2,6,4,1.36,0,0.0,5.2,5,6,0,0,5,1.0,4.25,5,0.008593
rand_06b21192,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,25,6.25,1,11,10,3.96,0,0.0,5.75,5,6,1,0,3,0.75,5.33,6,0.00888
mut_e7966910,3,0,0,20,6.67,6,8,2,0.94,1.571,0,0,1,0,30,10.0,8,13,5,2.16,0,0.0,5.67,5,6,0,0,3,1.0,5.5,6,0.005766
rand_2cc547bf,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,30,10.0,7,15,8,3.56,0,0.0,6.0,6,6,1,0,2,0.6667,6.0,6,0.007921
mut_71d784d0,4,0,0,20,5.0,3,6,3,1.22,1.9527,0,0,1,0,25,6.25,2,10,8,2.86,0,0.0,5.75,5,6,0,0,4,1.0,5.33,6,0.008505
rand_e251d2ba,4,0,0,20,5.0,4,7,3,1.22,1.9589,0,0,1,0,27,6.75,4,11,7,2.68,0,0.0,5.25,5,6,0,0,4,1.0,4.67,5,0.007829
mut_f0f1f1b0,4,0,0,20,5.0,2,7,5,1.87,1.8834,0,0,1,0,28,7.0,1,10,9,3.54,0,0.0,5.0,3,6,1,1,2,0.5,3.33,5,0.009898
mut_3cb05cdd,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,25,6.25,3,12,9,3.42,0,0.0,5.5,4,6,0,0,4,1.0,5.33,6,0.011166
rand_0b172529,4,0,0,20,5.0,4,6,2,0.71,1.9855,0,0,1,0,26,6.5,4,8,4,1.66,0,0.0,5.5,4,6,1,0,3,0.75,4.67,6,0.01028
mut_d968bbbe,5,0,0,20,4.0,3,5,2,0.63,2.3037,0,0,1,0,22,4.4,3,6,3,1.02,0,0.0,5.6,5,6,0,1,4,0.8,5.25,6,0.010754
mut_60385eeb,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,25,6.25,2,10,8,3.03,0,0.0,5.75,5,6,0,0,4,1.0,5.67,6,0.007479
rand_a53242b0,4,0,0,20,5.0,3,8,5,2.12,1.871,0,0,1,0,25,6.25,2,13,11,4.32,0,0.0,5.75,5,6,0,0,4,1.0,5.33,6,0.012013
rand_93cf6b9f,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,26,6.5,2,12,10,3.64,0,0.0,5.5,5,6,0,0,4,1.0,5.33,6,0.005863
rand_9d549529,4,0,0,20,5.0,4,6,2,0.71,1.9855,0,0,1,0,27,6.75,5,9,4,1.48,0,0.0,5.25,5,6,0,0,4,1.0,4.33,5,0.007056
rand_81865fb6,4,0,0,20,5.0,3,7,4,2.0,1.8813,0,0,1,0,26,6.5,2,11,9,4.03,0,0.0,5.5,5,6,0,0,4,1.0,5.0,5,0.013582
mut_ab4bf7e7,4,0,0,20,5.0,4,6,2,1.0,1.971,0,0,1,0,25,6.25,4,8,4,1.79,0,0.0,6.0,6,6,0,0,4,1.0,6.0,6,0.01028
mut_91c5c794,5,0,0,20,4.0,2,6,4,1.26,2.2464,0,0,1,0,25,5.0,2,9,7,2.37,0,0.0,4.6,3,6,0,1,4,0.8,3.75,5,0.019058
mut_f797bf84,4,0,0,20,5.0,3,7,4,1.41,1.9406,0,0,1,0,27,6.75,2,11,9,3.19,0,0.0,5.5,4,6,1,0,3,0.75,5.33,6,0.007579
rand_24ec206f,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,30,10.0,6,15,9,3.74,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.006605
rand_bb3dc80f,4,0,0,20,5.0,3,6,3,1.22,1.9527,0,0,1,0,27,6.75,2,10,8,2.95,0,0.0,5.25,4,6,1,0,3,0.75,4.67,6,0.014834
mut_2bc57d47,4,0,0,20,5.0,4,7,3,1.22,1.9589,0,0,1,0,27,6.75,4,11,7,2.68,0,0.0,5.0,4,6,0,0,4,1.0,3.67,4,0.009438
mut_3761a03a,4,0,0,20,5.0,4,7,3,1.22,1.9589,0,0,1,0,27,6.75,5,11,6,2.49,0,0.0,5.5,5,6,0,0,4,1.0,5.0,6,0.008674
rand_64571947,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,26,6.5,1,13,12,4.77,0,0.0,5.5,5,6,2,0,2,0.5,5.0,6,0.00888
rand_efc3adc0,4,0,0,20,5.0,3,7,4,1.41,1.9406,0,0,1,0,27,6.75,2,10,8,2.95,0,0.0,5.25,5,6,0,0,4,1.0,4.33,5,0.011723
rand_195cbf0a,4,0,0,20,5.0,3,6,3,1.22,1.9527,0,0,1,0,25,6.25,2,9,7,2.68,0,0.0,5.75,5,6,0,0,4,1.0,5.33,6,0.004915
mut_1e95c3a8,5,0,0,20,4.0,3,5,2,0.63,2.3037,0,0,1,0,21,4.2,2,8,6,2.04,0,0.0,5.4,5,6,0,0,5,1.0,5.0,6,0.007167
rand_bcfeb96d,4,0,0,20,5.0,3,6,3,1.22,1.9527,0,0,1,0,25,6.25,1,10,9,3.27,0,0.0,5.75,5,6,0,0,4,1.0,5.67,6,0.010638
rand_c3d769d7,4,0,0,20,5.0,3,6,3,1.22,1.9527,0,0,1,0,27,6.75,3,9,6,2.49,0,0.0,5.25,4,6,0,0,4,1.0,4.67,5,0.005549
rand_0e1b2ed1,5,0,0,20,4.0,3,6,3,1.26,2.2527,0,0,1,0,22,4.4,1,8,7,3.01,0,0.0,5.2,4,6,1,0,4,0.8,4.75,6,0.020226
mut_4ffd2098,4,0,0,20,5.0,3,7,4,1.41,1.9406,0,0,1,0,25,6.25,2,10,8,3.03,0,0.0,5.75,5,6,0,0,4,1.0,5.33,6,0.008505
BEGINNERS,13,2,2,16,1.23,1,4,3,0.8,3.5,0,0,1,0,3,0.23,0,3,3,0.8,12,0.9231,1.92,0,5,5,4,0,0.0,1.08,3,0.013074
rand_043c4e45,4,0,0,20,5.0,4,7,3,1.22,1.9589,0,0,1,0,26,6.5,3,12,9,3.35,0,0.0,5.5,5,6,0,0,4,1.0,5.0,5,0.010385
rand_9638e983,5,0,0,20,4.0,3,7,4,1.55,2.2261,0,0,1,0,23,4.6,2,11,9,3.32,0,0.0,5.0,4,6,0,0,5,1.0,4.25,5,0.010554
rand_a83bf15a,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,30,10.0,7,13,6,2.45,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.005061
rand_108fb1df,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,27,6.75,2,12,10,4.32,0,0.0,5.25,4,6,1,0,3,0.75,4.33,5,0.006478
mut_d6ab2ade,5,0,0,20,4.0,2,6,4,1.41,2.2282,0,0,1,0,24,4.8,2,9,7,2.48,0,0.0,4.8,3,6,0,0,5,1.0,4.25,5,0.009946
rand_0536598a,4,0,0,20,5.0,4,6,2,1.0,1.971,0,0,1,0,26,6.5,4,10,6,2.29,0,0.0,5.5,5,6,0,0,4,1.0,5.0,6,0.007148
mut_ef5eb917,3,0,0,20,6.67,4,8,4,1.89,1.5219,0,0,1,0,31,10.33,5,13,8,3.77,0,0.0,5.67,5,6,0,0,3,1.0,5.5,6,0.005469
rand_ef972204,3,0,0,20,6.67,4,8,4,1.89,1.5219,0,0,1,0,31,10.33,4,14,10,4.5,0,0.0,5.67,5,6,0,0,3,1.0,5.5,6,0.010347
mut_7bcf9b1c,4,0,0,20,5.0,3,6,3,1.22,1.9527,0,0,1,0,25,6.25,2,9,7,2.95,0,0.0,5.75,5,6,0,0,4,1.0,5.33,6,0.006989
mut_334f4d53,4,0,0,20,5.0,3,7,4,1.41,1.9406,0,0,1,0,26,6.5,2,12,10,3.57,0,0.0,5.5,5,6,0,0,4,1.0,4.67,5,0.011845
rand_bc462883,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,25,6.25,3,11,8,3.42,0,0.0,5.75,5,6,0,0,4,1.0,5.67,6,0.005863
mut_9cc6f89a,5,0,0,20,4.0,2,7,5,1.79,2.1834,0,0,1,0,23,4.6,1,13,12,4.41,0,0.0,5.2,3,6,0,0,5,1.0,4.25,6,0.007732
mut_166915a9,3,0,0,20,6.67,6,7,1,0.47,1.5813,0,0,1,0,30,10.0,10,10,0,0.0,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.005826
rand_43e484c9,4,0,0,20,5.0,3,6,3,1.22,1.9527,0,0,1,0,26,6.5,3,9,6,2.18,0,0.0,5.5,5,6,1,0,3,0.75,5.0,5,0.009214
rand_ebce3216,5,0,0,20,4.0,3,6,3,1.1,2.271,0,0,1,0,23,4.6,1,9,8,3.14,0,0.0,5.0,4,6,1,0,4,0.8,4.25,5,0.012289
mut_461390d5,5,0,0,20,4.0,3,7,4,1.55,2.2261,0,0,1,0,22,4.4,2,11,9,3.38,0,0.0,5.2,4,6,0,0,5,1.0,4.75,6,0.016105
mut_d756e7be,6,0,0,20,3.33,2,5,3,0.94,2.5282,0,0,1,0,16,2.67,1,6,5,1.7,0,0.0,5.33,4,6,0,0,6,1.0,4.8,6,0.016725
mut_515f1dba,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,27,6.75,4,13,9,3.63,0,0.0,5.25,4,6,0,1,3,0.75,4.67,5,0.007415
mut_d775ab17,4,0,0,20,5.0,4,7,3,1.22,1.9589,0,0,1,0,25,6.25,4,10,6,2.28,0,0.0,5.5,5,6,0,0,4,1.0,5.33,6,0.012075
rand_c0a8360d,4,0,0,20,5.0,3,7,4,1.41,1.9406,0,0,1,0,25,6.25,3,11,8,2.95,0,0.0,5.75,5,6,0,0,4,1.0,5.33,6,0.00769
mut_8adf8ce2,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,24,6.0,4,9,5,2.12,0,0.0,5.5,5,6,0,1,3,0.75,5.0,5,0.009438
rand_af06bdfd,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,26,6.5,3,13,10,4.09,0,0.0,5.5,5,6,1,0,3,0.75,5.0,6,0.007687
rand_dc6a79ca,5,0,0,20,4.0,3,5,2,0.89,2.2855,0,0,1,0,20,4.0,1,7,6,2.28,0,0.0,5.6,5,6,0,0,5,1.0,5.25,6,0.007735
rand_2cdcf534,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,26,6.5,1,12,11,4.03,0,0.0,5.5,5,6,1,0,3,0.75,4.67,5,0.007579
rand_64d25fcc,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,26,6.5,3,10,7,3.04,0,0.0,5.5,5,6,0,0,4,1.0,5.0,5,0.008011
rand_1127cf30,4,0,0,20,5.0,3,8,5,2.12,1.871,0,0,1,0,27,6.75,3,12,9,3.9,0,0.0,5.25,4,6,0,0,4,1.0,4.33,6,0.007544
rand_d06a412d,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,31,10.33,7,15,8,3.4,0,0.0,5.67,5,6,0,0,3,1.0,5.5,6,0.005619
mut_87d65d4c,4,0,0,20,5.0,4,6,2,1.0,1.971,0,0,1,0,24,6.0,4,8,4,2.0,0,0.0,5.25,5,6,0,0,4,1.0,4.33,5,0.009896
mut_317d82a5,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,27,6.75,2,16,14,5.45,0,0.0,5.25,4,6,2,0,2,0.5,4.33,5,0.007689
mut_29026a92,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,27,6.75,1,14,13,4.71,0,0.0,5.5,5,6,1,0,3,0.75,5.0,6,0.006927
rand_db1772c5,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,25,6.25,2,12,10,3.63,0,0.0,5.75,5,6,0,0,4,1.0,5.67,6,0.005249
mut_8a0e3ef0,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,27,6.75,4,11,7,2.68,0,0.0,5.0,4,6,0,0,4,1.0,4.0,5,0.009046
rand_3c0b1897,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,31,10.33,8,12,4,1.7,0,0.0,5.67,5,6,0,0,3,1.0,5.0,5,0.006689
mut_d2578e88,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,31,10.33,6,15,9,3.68,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.005992
rand_6f70552c,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,25,6.25,1,13,12,4.32,0,0.0,5.75,5,6,1,0,3,0.75,5.67,6,0.010036
rand_ac9f1315,5,0,0,20,4.0,3,6,3,1.1,2.271,0,0,1,0,25,5.0,3,9,6,2.28,0,0.0,4.6,4,6,1,0,4,0.8,3.25,4,0.012788
mut_d61aeb9a,3,0,0,20,6.67,6,8,2,0.94,1.571,0,0,1,0,31,10.33,8,14,6,2.62,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.006137
mut_60788571,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,25,6.25,2,11,9,3.49,0,0.0,5.75,5,6,0,0,4,1.0,5.67,6,0.008629
mut_96012bea,5,0,0,20,4.0,3,6,3,1.1,2.271,0,0,1,0,20,4.0,2,8,6,2.28,0,0.0,5.4,4,6,2,0,3,0.6,4.75,6,0.014368
rand_7e3dcbd2,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,24,6.0,2,11,9,3.24,0,0.0,6.0,6,6,1,0,3,0.75,6.0,6,0.009391
rand_e03e5be4,4,0,0,20,5.0,4,7,3,1.22,1.9589,0,0,1,0,25,6.25,3,11,8,2.95,0,0.0,5.75,5,6,0,0,4,1.0,5.33,6,0.007481
mut_cee9054f,5,0,0,20,4.0,2,7,5,1.67,2.2016,0,0,1,0,22,4.4,1,11,10,3.56,0,0.0,5.2,4,6,1,1,3,0.6,4.75,5,0.012977
mut_5642a46e,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,31,10.33,8,14,6,2.62,0,0.0,5.67,5,6,0,0,3,1.0,5.5,6,0.0053
mut_4992fc04,5,0,0,20,4.0,2,6,4,1.67,2.1955,0,0,1,0,23,4.6,1,9,8,3.26,0,0.0,5.2,4,6,0,0,5,1.0,4.5,6,0.014716
rand_78428f47,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,26,6.5,2,13,11,4.15,0,0.0,5.5,5,6,0,0,4,1.0,5.0,6,0.008836
rand_3b693580,4,0,0,20,5.0,3,7,4,1.41,1.9406,0,0,1,0,29,7.25,4,11,7,2.49,0,0.0,4.75,4,6,0,0,4,1.0,3.0,4,0.006122
mut_87c8644f,5,0,0,20,4.0,3,7,4,1.55,2.2261,0,0,1,0,23,4.6,1,11,10,3.44,0,0.0,5.0,4,6,1,0,4,0.8,4.25,5,0.009901
mut_67e9ac6b,4,0,0,20,5.0,4,6,2,0.71,1.9855,0,0,1,0,24,6.0,4,8,4,1.58,0,0.0,6.0,6,6,0,0,4,1.0,6.0,6,0.01127
mut_927f6b0b,4,0,0,20,5.0,2,8,6,2.24,1.8464,0,0,1,0,28,7.0,2,15,13,4.95,0,0.0,5.25,4,6,0,1,3,0.75,4.33,5,0.012807
rand_8f553444,5,0,0,20,4.0,3,6,3,1.26,2.2527,0,0,1,0,21,4.2,1,8,7,2.79,0,0.0,5.4,5,6,1,0,4,0.8,5.0,5,0.009068
mut_bdc00efd,4,0,0,20,5.0,3,7,4,1.41,1.9406,0,0,1,0,25,6.25,2,12,10,3.63,0,0.0,5.75,5,6,0,0,4,1.0,5.67,6,0.009044
mut_351934bc,3,0,0,20,6.67,6,8,2,0.94,1.571,0,0,1,0,30,10.0,8,14,6,2.83,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.005466
rand_76c73d41,4,0,0,20,5.0,3,8,5,2.12,1.871,0,0,1,0,26,6.5,1,12,11,4.61,0,0.0,5.5,5,6,1,0,3,0.75,4.67,5,0.007211
mut_8f517ecd,4,0,0,20,5.0,4,8,4,1.73,1.9219,0,0,1,0,27,6.75,5,12,7,3.03,0,0.0,5.25,4,6,0,0,4,1.0,5.0,6,0.009397
mut_489e07fb,4,0,0,20,5.0,3,8,5,2.12,1.871,0,0,1,0,28,7.0,3,13,10,3.94,0,0.0,5.0,4,6,0,0,4,1.0,4.0,4,0.010736
rand_05358b00,4,0,0,20,5.0,4,6,2,0.71,1.9855,0,0,1,0,26,6.5,4,9,5,1.8,0,0.0,5.5,5,6,0,0,4,1.0,5.0,5,0.00741
mut_1d7545fe,4,0,0,20,5.0,3,7,4,1.41,1.9406,0,0,1,0,27,6.75,2,12,10,3.56,0,0.0,5.25,4,6,0,0,4,1.0,4.33,6,0.012558
rand_d0458107,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,28,7.0,4,11,7,2.74,0,0.0,5.0,4,6,0,0,4,1.0,4.33,6,0.008313
rand_91eb459a,4,0,0,20,5.0,4,7,3,1.22,1.9589,0,0,1,0,27,6.75,4,10,6,2.38,0,0.0,5.25,4,6,0,0,4,1.0,4.67,5,0.009346
mut_ed18d4a0,4,0,0,20,5.0,3,6,3,1.22,1.9527,0,0,1,0,27,6.75,3,9,6,2.28,0,0.0,5.75,5,6,0,0,4,1.0,5.67,6,0.009525
mut_bebd8fb2,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,25,6.25,2,12,10,3.77,0,0.0,5.75,5,6,0,0,4,1.0,5.67,6,0.010846
mut_fd7fe6a5,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,28,7.0,3,10,7,2.74,0,0.0,5.0,4,6,0,1,3,0.75,4.0,5,0.01166
mut_a5c0987b,4,0,0,20,5.0,3,7,4,1.41,1.9406,0,0,1,0,26,6.5,1,11,10,3.64,0,0.0,5.5,5,6,1,0,3,0.75,5.33,6,0.008195
mut_9fd9468f,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,30,10.0,5,15,10,4.08,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.005237
rand_06c40dd5,4,0,0,20,5.0,3,7,4,1.41,1.9406,0,0,1,0,25,6.25,1,10,9,3.27,0,0.0,5.75,5,6,1,0,3,0.75,5.67,6,0.009438
mut_64e77f07,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,30,10.0,8,13,5,2.16,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.005021
rand_6c9c633d,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,26,6.5,2,14,12,4.72,0,0.0,5.5,5,6,1,0,3,0.75,4.67,5,0.006254
rand_ce94d27a,5,0,0,20,4.0,3,8,5,2.0,2.171,0,0,1,0,24,4.8,2,14,12,4.66,0,0.0,4.8,4,6,1,0,4,0.8,3.5,4,0.008597
mut_ba12ab24,5,0,0,20,4.0,3,5,2,0.89,2.2855,0,0,1,0,24,4.8,2,7,5,2.04,0,0.0,4.8,4,6,1,0,4,0.8,3.5,4,0.00839
rand_ae437390,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,32,10.67,8,14,6,2.49,0,0.0,5.33,5,6,0,0,3,1.0,5.0,5,0.006235
mut_16ca0df2,4,0,0,20,5.0,2,8,6,2.24,1.8464,0,0,1,0,27,6.75,1,13,12,4.6,0,0.0,5.25,4,6,0,0,4,1.0,4.33,6,0.00738
rand_70ee8988,3,0,0,20,6.67,5,8,3,1.25,1.5589,0,0,1,0,30,10.0,7,12,5,2.16,0,0.0,6.0,6,6,0,0,3,1.0,6.0,6,0.006913
mut_40459fb1,4,0,0,20,5.0,4,8,4,1.73,1.9219,0,0,1,0,25,6.25,4,13,9,3.9,0,0.0,5.75,5,6,0,0,4,1.0,5.33,6,0.005593
rand_245d3a56,4,0,0,20,5.0,3,8,5,1.87,1.9037,0,0,1,0,25,6.25,3,12,9,3.49,0,0.0,5.75,5,6,0,1,3,0.75,5.33,6,0.01009
rand_e0933608,4,0,0,20,5.0,3,7,4,1.41,1.9406,0,0,1,0,27,6.75,3,12,9,3.27,0,0.0,5.25,4,6,0,0,4,1.0,4.33,5,0.006454
rand_a911dccd,4,0,0,20,5.0,4,8,4,1.73,1.9219,0,0,1,0,25,6.25,4,13,9,3.9,0,0.0,5.75,5,6,0,0,4,1.0,5.33,6,0.00765
rand_a6a6f07a,4,0,0,20,5.0,3,7,4,1.58,1.9261,0,0,1,0,25,6.25,4,10,6,2.49,0,0.0,5.75,5,6,0,1,3,0.75,5.67,6,0.007756
mut_d10357c7,3,0,0,20,6.67,4,8,4,1.89,1.5219,0,0,1,0,33,11.0,4,16,12,5.1,0,0.0,5.33,5,6,0,0,3,1.0,4.5,5,0.007
mut_ea0a84ae,4,0,0,20,5.0,3,6,3,1.22,1.9527,0,0,1,0,24,6.0,2,8,6,2.45,0,0.0,6.0,6,6,0,0,4,1.0,6.0,6,0.00581
